Category,Longitude,Latitude,Name,Serial_Num,,
1,-99.19999695,16,DOLORES,1974166N13263,,
1,-99,16.70000076,DOLORES,1974166N13263,,
1,-98.90000153,17.70000076,DOLORES,1974166N13263,,
1,-114.3000031,22.89999962,FRANCESCA,1974195N12261,,
1,-115.8000031,22.89999962,FRANCESCA,1974195N12261,,
1,-117.4000015,22.79999924,FRANCESCA,1974195N12261,,
1,-114.5999985,22.79999924,GRETCHEN,1974198N14244,,
1,-116.6999969,23,GRETCHEN,1974198N14244,,
1,-138.3999939,12.5,IONE,1974232N13235,,
1,-139.3000031,12.69999981,IONE,1974232N13235,,
1,-143.3999939,18.29999924,IONE,1974232N13235,,
1,-143.3999939,18.70000076,IONE,1974232N13235,,
1,-143.5,19,IONE,1974232N13235,,
1,-113.3000031,17.29999924,JOYCE,1974234N14251,,
1,-114.4000015,17.60000038,JOYCE,1974234N14251,,
1,-115.1999969,17.70000076,JOYCE,1974234N14251,,
1,-115.5999985,17.79999924,JOYCE,1974234N14251,,
1,-116,17.79999924,JOYCE,1974234N14251,,
1,-116.4000015,17.89999962,JOYCE,1974234N14251,,
1,-122.5999985,19.20000076,JOYCE,1974234N14251,,
1,-123.5999985,19.29999924,JOYCE,1974234N14251,,
1,-129.8000031,16.5,KIRSTEN,1974235N14235,,
1,-130.3000031,16.39999962,KIRSTEN,1974235N14235,,
1,-130.3999939,16.29999924,KIRSTEN,1974235N14235,,
1,-130.6000061,16.20000076,KIRSTEN,1974235N14235,,
1,-130.8000031,16.29999924,KIRSTEN,1974235N14235,,
1,-131,16.39999962,KIRSTEN,1974235N14235,,
1,-131.1000061,16.5,KIRSTEN,1974235N14235,,
1,-106,13.5,MAGGIE,1974238N12255,,
1,-106.4000015,14.39999962,MAGGIE,1974238N12255,,
1,-106.6999969,14.80000019,MAGGIE,1974238N12255,,
1,-107.0999985,15.19999981,MAGGIE,1974238N12255,,
1,-113.3000031,18.79999924,MAGGIE,1974238N12255,,
1,-114,18.79999924,MAGGIE,1974238N12255,,
1,-114.5,18.79999924,MAGGIE,1974238N12255,,
1,-115,18.79999924,MAGGIE,1974238N12255,,
1,-115.4000015,18.89999962,MAGGIE,1974238N12255,,
1,-115.6999969,19,MAGGIE,1974238N12255,,
1,-67.80000305,33.70000076,BECKY,1974239N27291,,
1,-67.19999695,34.5,BECKY,1974239N27291,,
1,-66.09999847,35.29999924,BECKY,1974239N27291,,
1,-47.79999924,42.70000076,BECKY,1974239N27291,,
1,-44.5,43,BECKY,1974239N27291,,
1,-76,17,CARMEN,1974241N17304,,
1,-77.90000153,17.20000076,CARMEN,1974241N17304,,
1,-79.80000305,17.29999924,CARMEN,1974241N17304,,
1,-90.80000305,21.20000076,CARMEN,1974241N17304,,
1,-90.69999695,21.5,CARMEN,1974241N17304,,
1,-90.5,21.89999962,CARMEN,1974241N17304,,
1,-90.5,22.39999962,CARMEN,1974241N17304,,
1,-90.40000153,22.89999962,CARMEN,1974241N17304,,
1,-92.09999847,30,CARMEN,1974241N17304,,
1,-100.9000015,16.10000038,NORMA,1974253N15259,,
1,-80.19999695,16.60000038,FIFI,1974258N15295,,
1,-81,16.39999962,FIFI,1974258N15295,,
1,-81.69999695,16.29999924,FIFI,1974258N15295,,
1,-106.6999969,20.60000038,ORLENE,1974264N16263,,
1,-107.0999985,22.20000076,ORLENE,1974264N16263,,
1,-53,11,GERTRUDE,1974271N11315,,
1,-54,11.19999981,GERTRUDE,1974271N11315,,
1,-55,11.39999962,GERTRUDE,1974271N11315,,
1,-55.40000153,11.5,GERTRUDE,1974271N11315,,
1,-56,11.69999981,GERTRUDE,1974271N11315,,
1,-56.40000153,11.30000019,GERTRUDE,1974271N11315,,
1,-56.59999847,11,GERTRUDE,1974271N11315,,
1,-108.5999985,12.5,PATRICIA,1974280N10258,,
1,-110.5,13.39999962,PATRICIA,1974280N10258,,
1,-112.1999969,14.19999981,PATRICIA,1974280N10258,,
1,-114,15,PATRICIA,1974280N10258,,
1,-115.3000031,15.5,PATRICIA,1974280N10258,,
1,-116.5,15.89999962,PATRICIA,1974280N10258,,
1,-117.6999969,16.5,PATRICIA,1974280N10258,,
1,-118.9000015,17.10000038,PATRICIA,1974280N10258,,
1,-119.4000015,17.70000076,PATRICIA,1974280N10258,,
1,-119.5999985,18,PATRICIA,1974280N10258,,
1,-120.5,17.79999924,PATRICIA,1974280N10258,,
1,-121.1999969,17.5,PATRICIA,1974280N10258,,
1,-121.4000015,17.39999962,PATRICIA,1974280N10258,,
1,-121.5999985,17.20000076,PATRICIA,1974280N10258,,
1,-122,16.89999962,PATRICIA,1974280N10258,,
1,-176.6000061,-14.69999981,16P:VAL,1975024S19178,,
1,-177,-15.30000019,16P:VAL,1975024S19178,,
1,-177.8000031,-16.5,16P:VAL,1975024S19178,,
1,-178.1000061,-17.29999924,16P:VAL,1975024S19178,,
1,-178.3000031,-18,16P:VAL,1975024S19178,,
1,-178.8000031,-18.79999924,16P:VAL,1975024S19178,,
1,,,16P:VAL,1975024S19178,,
1,175.6000061,-20.60000038,16P:VAL,1975024S19178,,
1,174.1999969,-22.29999924,16P:VAL,1975024S19178,,
1,172.8000031,-23.89999962,16P:VAL,1975024S19178,,
1,173.8000031,-25.70000076,16P:VAL,1975024S19178,,
1,177.1999969,-28.89999962,16P:VAL,1975024S19178,,
1,-178.6999969,-33,16P:VAL,1975024S19178,,
1,-171,-37.5,16P:VAL,1975024S19178,,
1,168,-17,23P:ALISON,1975063S15168,,
1,166,-17,23P:ALISON,1975063S15168,,
1,165.3999939,-17.60000038,23P:ALISON,1975063S15168,,
1,165.1999969,-18.5,23P:ALISON,1975063S15168,,
1,165,-21,23P:ALISON,1975063S15168,,
1,165.3000031,-23.20000076,23P:ALISON,1975063S15168,,
1,165.8000031,-25.5,23P:ALISON,1975063S15168,,
1,172,-17,29P:BETTY:HSK3075,1975089S17163,,
1,175,-18.60000038,29P:BETTY:HSK3075,1975089S17163,,
1,-104.0999985,15.80000019,AGATHA,1975153N14261,,
1,-104.5,16.5,AGATHA,1975153N14261,,
1,-106.8000031,13.19999981,CARLOTTA,1975183N11259,,
1,-107.5999985,13.60000038,CARLOTTA,1975183N11259,,
1,-108.6999969,14.19999981,CARLOTTA,1975183N11259,,
1,-120.1999969,17.39999962,CARLOTTA,1975183N11259,,
1,-120.6999969,17.39999962,CARLOTTA,1975183N11259,,
1,-103.4000015,15,DENISE,1975186N11267,,
1,-103.8000031,15.39999962,DENISE,1975186N11267,,
1,-112.5,14,DENISE,1975186N11267,,
1,-113.1999969,14.30000019,DENISE,1975186N11267,,
1,-113.8000031,14.80000019,DENISE,1975186N11267,,
1,-114.3000031,15.60000038,DENISE,1975186N11267,,
1,-114.9000015,16.5,DENISE,1975186N11267,,
1,-115.5999985,17.20000076,DENISE,1975186N11267,,
1,-116.3000031,17.89999962,DENISE,1975186N11267,,
1,-117.3000031,18.60000038,DENISE,1975186N11267,,
1,-118.3000031,19.39999962,DENISE,1975186N11267,,
1,-118.5,19.60000038,DENISE,1975186N11267,,
1,-70,35.90000153,BLANCHE,1975205N26292,,
1,-69,36.90000153,BLANCHE,1975205N26292,,
1,-68,37.90000153,BLANCHE,1975205N26292,,
1,-67.19999695,39.29999924,BLANCHE,1975205N26292,,
1,-66.40000153,41.20000076,BLANCHE,1975205N26292,,
1,-104,14,ILSA,1975230N12264,,
1,-104.8000031,14,ILSA,1975230N12264,,
1,-105.5,14,ILSA,1975230N12264,,
1,-106.3000031,14,ILSA,1975230N12264,,
1,-107.1999969,14,ILSA,1975230N12264,,
1,-108.3000031,14.10000038,ILSA,1975230N12264,,
1,-124,19.89999962,ILSA,1975230N12264,,
1,-125,19.79999924,ILSA,1975230N12264,,
1,-111,16.5,JEWEL,1975236N12260,,
1,-94.19999695,23.29999924,CAROLINE,1975237N22290,,
1,-94.90000153,23.5,CAROLINE,1975237N22290,,
1,-95.59999847,23.70000076,CAROLINE,1975237N22290,,
1,-96.30000305,23.79999924,CAROLINE,1975237N22290,,
1,-103.6999969,11.39999962,KATRINA,1975241N10260,,
1,-104.4000015,11.69999981,KATRINA,1975241N10260,,
1,-105,11.89999962,KATRINA,1975241N10260,,
1,-105.5,12.19999981,KATRINA,1975241N10260,,
1,-105.9000015,12.39999962,KATRINA,1975241N10260,,
1,-106.4000015,12.60000038,KATRINA,1975241N10260,,
1,-107.3000031,13.19999981,KATRINA,1975241N10260,,
1,-108.0999985,14,KATRINA,1975241N10260,,
1,-108.9000015,14.89999962,KATRINA,1975241N10260,,
1,-109.5,15.89999962,KATRINA,1975241N10260,,
1,-109.9000015,16.79999924,KATRINA,1975241N10260,,
1,-110.1999969,17.5,KATRINA,1975241N10260,,
1,-110.5999985,18,KATRINA,1975241N10260,,
1,-111,18.5,KATRINA,1975241N10260,,
1,-118,21.5,KATRINA,1975241N10260,,
1,-119,21.70000076,KATRINA,1975241N10260,,
1,-46.29999924,34.90000153,DORIS,1975241N33314,,
1,-45.70000076,34.79999924,DORIS,1975241N33314,,
1,-45.20000076,34.70000076,DORIS,1975241N33314,,
1,-44.90000153,34.59999847,DORIS,1975241N33314,,
1,-44.59999847,34.5,DORIS,1975241N33314,,
1,-44.20000076,34.59999847,DORIS,1975241N33314,,
1,-44,34.90000153,DORIS,1975241N33314,,
1,-44,35.40000153,DORIS,1975241N33314,,
1,-68.40000153,19.5,ELOISE,1975256N18306,,
1,-69.19999695,19.60000038,ELOISE,1975256N18306,,
1,-89.40000153,24.79999924,ELOISE,1975256N18306,,
1,-89.5,25.79999924,ELOISE,1975256N18306,,
1,-110.4000015,18.20000076,LILY,1975260N16256,,
1,-111.5999985,18.60000038,LILY,1975260N16256,,
1,-112.9000015,18.89999962,LILY,1975260N16256,,
1,-114.1999969,19.20000076,LILY,1975260N16256,,
1,-115.5999985,19.60000038,LILY,1975260N16256,,
1,-117,20,LILY,1975260N16256,,
1,-118.4000015,20.5,LILY,1975260N16256,,
1,-119.9000015,21,LILY,1975260N16256,,
1,-60,26.5,FAYE,1975261N18327,,
1,-60.90000153,27.89999962,FAYE,1975261N18327,,
1,-62,29.60000038,FAYE,1975261N18327,,
1,-83.19999695,17.29999924,FRANCELIA,1969241N12298,,
1,-84.69999695,17.10000038,FRANCELIA,1969241N12298,,
1,-85.5,16.79999924,FRANCELIA,1969241N12298,,
1,-43,22.79999924,DEBBIE,1961250N15336,,
1,-88.80000305,16.10000038,FRANCELIA,1969241N12298,,
1,-44.09999847,23.79999924,DEBBIE,1961250N15336,,
1,-78,32,GERDA,1969249N25283,,
1,-76.40000153,33.40000153,GERDA,1969249N25283,,
1,-66,48.5,GERDA,1969249N25283,,
1,-107.8000031,21.20000076,GLENDA,1969251N15259,,
1,-49.5,14.5,HOLLY,1969258N12313,,
1,-50,15,HOLLY,1969258N12313,,
1,-50.20000076,15.30000019,HOLLY,1969258N12313,,
1,-50.40000153,15.5,HOLLY,1969258N12313,,
1,-50.90000153,16,HOLLY,1969258N12313,,
1,-51.20000076,16.39999962,HOLLY,1969258N12313,,
1,-51.70000076,16.60000038,HOLLY,1969258N12313,,
1,-52.20000076,16.89999962,HOLLY,1969258N12313,,
1,-53.09999847,17,HOLLY,1969258N12313,,
1,-64.69999695,26.10000038,INGA,1969264N16313,,
1,-64.19999695,26.70000076,INGA,1969264N16313,,
1,-63.79999924,27.20000076,INGA,1969264N16313,,
1,-63.40000153,27.79999924,INGA,1969264N16313,,
1,-63,28.29999924,INGA,1969264N16313,,
1,-62.59999847,28.79999924,INGA,1969264N16313,,
1,-62.20000076,29.29999924,INGA,1969264N16313,,
1,-61.79999924,29.70000076,INGA,1969264N16313,,
1,-61.59999847,29.70000076,INGA,1969264N16313,,
1,-61.5,29.29999924,INGA,1969264N16313,,
1,-61.59999847,28.89999962,INGA,1969264N16313,,
1,-61.79999924,28.5,INGA,1969264N16313,,
1,-62.09999847,28.10000038,INGA,1969264N16313,,
1,-62.70000076,27.79999924,INGA,1969264N16313,,
1,-63.40000153,27.60000038,INGA,1969264N16313,,
1,-64.19999695,27.60000038,INGA,1969264N16313,,
1,-65,27.70000076,INGA,1969264N16313,,
1,-65.40000153,27.89999962,INGA,1969264N16313,,
1,-65.69999695,28.39999962,INGA,1969264N16313,,
1,-65.09999847,29.10000038,INGA,1969264N16313,,
1,-56.5,33.59999847,INGA,1969264N16313,,
1,-56,33.90000153,INGA,1969264N16313,,
1,-55.5,34.09999847,INGA,1969264N16313,,
1,-55,34.29999924,INGA,1969264N16313,,
1,-53.20000076,34.40000153,INGA,1969264N16313,,
1,-52.79999924,34.29999924,INGA,1969264N16313,,
1,-52.40000153,34.09999847,INGA,1969264N16313,,
1,-52,33.90000153,INGA,1969264N16313,,
1,-51.70000076,33.29999924,INGA,1969264N16313,,
1,-51.5,32.70000076,INGA,1969264N16313,,
1,-51.40000153,32.20000076,INGA,1969264N16313,,
1,-51.29999924,31.70000076,INGA,1969264N16313,,
1,-51.20000076,31.20000076,INGA,1969264N16313,,
1,-74.5,32.20000076,KARA,1969281N21292,,
1,-73.5,32.70000076,KARA,1969281N21292,,
1,-72.40000153,33.29999924,KARA,1969281N21292,,
1,-71.19999695,33.70000076,KARA,1969281N21292,,
1,-70,34.29999924,KARA,1969281N21292,,
1,-68.80000305,34.79999924,KARA,1969281N21292,,
1,-67.19999695,35.70000076,KARA,1969281N21292,,
1,-64.80000305,36.90000153,KARA,1969281N21292,,
1,-62.70000076,38.20000076,KARA,1969281N21292,,
1,-60.20000076,39.59999847,KARA,1969281N21292,,
1,-45.29999924,45.20000076,KARA,1969281N21292,,
1,-40,46.09999847,KARA,1969281N21292,,
1,-108.0999985,17.79999924,JENNIFER,1969282N14256,,
1,-108.4000015,18.60000038,JENNIFER,1969282N14256,,
1,-108.5,19.10000038,JENNIFER,1969282N14256,,
1,-108.5,19.70000076,JENNIFER,1969282N14256,,
1,-108.3000031,20.79999924,JENNIFER,1969282N14256,,
1,-107.9000015,21.89999962,JENNIFER,1969282N14256,,
1,-107.3000031,23,JENNIFER,1969282N14256,,
1,-91,24.29999924,LAURIE,1969290N17275,,
1,-91.09999847,24.89999962,LAURIE,1969290N17275,,
1,-91,25.79999924,LAURIE,1969290N17275,,
1,-90.40000153,26.20000076,LAURIE,1969290N17275,,
1,-87.5,26,LAURIE,1969290N17275,,
1,-86.80000305,25.39999962,LAURIE,1969290N17275,,
1,-86.5,25.10000038,LAURIE,1969290N17275,,
1,-86.19999695,24.70000076,LAURIE,1969290N17275,,
1,-81,10.30000019,MARTHA,1969326N10279,,
1,-81,10.30000019,MARTHA,1969326N10279,,
1,-81,10.30000019,MARTHA,1969326N10279,,
1,-81,10.19999981,MARTHA,1969326N10279,,
1,-81,10.10000038,MARTHA,1969326N10279,,
1,-81,10,MARTHA,1969326N10279,,
1,-162.3000031,-20.89999962,18P:DOLLY,1970043S15163,,
1,-160,-22.5,18P:DOLLY,1970043S15163,,
1,-156.8000031,-24.89999962,18P:DOLLY,1970043S15163,,
1,-156.3000031,-16.79999924,20P:EMMA,1970058S15200,,
1,-155.5,-17.29999924,20P:EMMA,1970058S15200,,
1,-153.6000061,-18.79999924,20P:EMMA,1970058S15200,,
1,-152.3000031,-21,20P:EMMA,1970058S15200,,
1,-81.90000153,16.79999924,ALMA,1970138N12281,,
1,-81.59999847,17.20000076,ALMA,1970138N12281,,
1,-102.9000015,10.89999962,ADELE,1970151N11261,,
1,-103.8000031,10.89999962,ADELE,1970151N11261,,
1,-104.6999969,10.89999962,ADELE,1970151N11261,,
1,-105.8000031,10.80000019,ADELE,1970151N11261,,
1,-106.9000015,10.69999981,ADELE,1970151N11261,,
1,-108.1999969,10.60000038,ADELE,1970151N11261,,
1,-109.5999985,10.60000038,ADELE,1970151N11261,,
1,-111.1999969,10.69999981,ADELE,1970151N11261,,
1,-112.6999969,10.80000019,ADELE,1970151N11261,,
1,-115,11,ADELE,1970151N11261,,
1,-117.1999969,11.30000019,ADELE,1970151N11261,,
1,-118.4000015,11.69999981,ADELE,1970151N11261,,
1,-101.3000031,11.89999962,FRANCESCA,1970183N08273,,
1,-102.5999985,12.10000038,FRANCESCA,1970183N08273,,
1,-103.9000015,12.30000019,FRANCESCA,1970183N08273,,
1,-105.1999969,12.60000038,FRANCESCA,1970183N08273,,
1,-106.8000031,13,FRANCESCA,1970183N08273,,
1,-92,26.20000076,CELIA,1970212N19278,,
1,-93.5,26.60000038,CELIA,1970212N19278,,
1,-97.80000305,28.10000038,CELIA,1970212N19278,,
1,-116.5,14,LORRAINE,1970228N11263,,
1,-117.5,14.10000038,LORRAINE,1970228N11263,,
1,-118.5,14.39999962,LORRAINE,1970228N11263,,
1,-119.4000015,14.80000019,LORRAINE,1970228N11263,,
1,-120.1999969,15.19999981,LORRAINE,1970228N11263,,
1,-120.9000015,15.69999981,LORRAINE,1970228N11263,,
1,-122,16.29999924,LORRAINE,1970228N11263,,
1,-123.1999969,16.70000076,LORRAINE,1970228N11263,,
1,-127.5999985,16.89999962,LORRAINE,1970228N11263,,
1,-179.1999969,35.09999847,DOT,1970244N25186,,
1,-178.1999969,36.20000076,DOT,1970244N25186,,
1,-90.80000305,23,ELLA,1970252N15277,,
1,-92.59999847,23.60000038,ELLA,1970252N15277,,
1,-94.19999695,23.89999962,ELLA,1970252N15277,,
1,-95.5,24,ELLA,1970252N15277,,
1,-98.5,24,ELLA,1970252N15277,,
1,-104.1999969,12.89999962,PATRICIA,1970277N12265,,
1,-105.5,13.19999981,PATRICIA,1970277N12265,,
1,-107,13.60000038,PATRICIA,1970277N12265,,
1,-108.4000015,14,PATRICIA,1970277N12265,,
1,-98.69999695,13.60000038,AGATHA,1971142N12267,,
1,-99.80000305,14.10000038,AGATHA,1971142N12267,,
1,-100.5,14.69999981,AGATHA,1971142N12267,,
1,-100.9000015,15.19999981,AGATHA,1971142N12267,,
1,-101.1999969,15.69999981,AGATHA,1971142N12267,,
1,-101.5,16.10000038,AGATHA,1971142N12267,,
1,-101.8000031,16.5,AGATHA,1971142N12267,,
1,-102.3000031,17.60000038,AGATHA,1971142N12267,,
1,-97.09999847,15.10000038,BRIDGET,1971166N12270,,
1,-99.40000153,16.5,BRIDGET,1971166N12270,,
1,-100.9000015,16.89999962,BRIDGET,1971166N12270,,
1,-102.4000015,17.29999924,BRIDGET,1971166N12270,,
1,-115.9000015,13.10000038,CARLOTTA,1971183N11252,,
1,-116.8000031,13.80000019,CARLOTTA,1971183N11252,,
1,-117.5999985,14.60000038,CARLOTTA,1971183N11252,,
1,-118.4000015,15.39999962,CARLOTTA,1971183N11252,,
1,-116.4000015,12.69999981,DENISE,1971184N11262,,
1,-117.5,12.60000038,DENISE,1971184N11262,,
1,-118.4000015,12.60000038,DENISE,1971184N11262,,
1,-119.1999969,12.5,DENISE,1971184N11262,,
1,-120.4000015,12.30000019,DENISE,1971184N11262,,
1,-121.6999969,12.19999981,DENISE,1971184N11262,,
1,-123.1999969,12.10000038,DENISE,1971184N11262,,
1,-124.8000031,12,DENISE,1971184N11262,,
1,-143.8000031,17.5,DENISE,1971184N11262,,
1,-144.8000031,17.89999962,DENISE,1971184N11262,,
1,-146.1999969,18.10000038,DENISE,1971184N11262,,
1,-147.6999969,17.79999924,DENISE,1971184N11262,,
1,-112.1999969,14.10000038,FRANCENE:FRANCESCA,1971199N11254,,
1,-114.8000031,11.89999962,HILARY,1971207N10251,,
1,-115.1999969,12.10000038,HILARY,1971207N10251,,
1,-115.5999985,12.5,HILARY,1971207N10251,,
1,-116,12.89999962,HILARY,1971207N10251,,
1,-116.5999985,13.10000038,HILARY,1971207N10251,,
1,-117.1999969,13.30000019,HILARY,1971207N10251,,
1,-117.6999969,13.39999962,HILARY,1971207N10251,,
1,-118.1999969,13.5,HILARY,1971207N10251,,
1,-118.8000031,14,HILARY,1971207N10251,,
1,-119.1999969,14.39999962,HILARY,1971207N10251,,
1,-119.5999985,14.69999981,HILARY,1971207N10251,,
1,-120.1999969,14.80000019,HILARY,1971207N10251,,
1,-120.8000031,14.5,HILARY,1971207N10251,,
1,-121.3000031,14,HILARY,1971207N10251,,
1,-121.9000015,13.60000038,HILARY,1971207N10251,,
1,-122.6999969,13.5,HILARY,1971207N10251,,
1,-123.5,13.69999981,HILARY,1971207N10251,,
1,-124.4000015,14,HILARY,1971207N10251,,
1,-125.1999969,14.5,HILARY,1971207N10251,,
1,-126.0999985,15.5,HILARY,1971207N10251,,
1,-127,16.5,HILARY,1971207N10251,,
1,-128,17.5,HILARY,1971207N10251,,
1,-129.1999969,18.10000038,HILARY,1971207N10251,,
1,-130.3000031,18.20000076,HILARY,1971207N10251,,
1,-131.3999939,18.29999924,HILARY,1971207N10251,,
1,-105.4000015,14.5,ILSA,1971212N12262,,
1,-106.3000031,15.5,ILSA,1971212N12262,,
1,-107.1999969,16.20000076,ILSA,1971212N12262,,
1,-108.1999969,16.5,ILSA,1971212N12262,,
1,-109.1999969,16.79999924,ILSA,1971212N12262,,
1,-110.0999985,17.10000038,ILSA,1971212N12262,,
1,-111.8000031,18.5,ILSA,1971212N12262,,
1,-112,18.79999924,ILSA,1971212N12262,,
1,-112.1999969,19.10000038,ILSA,1971212N12262,,
1,-112.5,19.5,ILSA,1971212N12262,,
1,-112.8000031,20.10000038,ILSA,1971212N12262,,
1,-113.5,20.79999924,ILSA,1971212N12262,,
1,-114.5999985,21.20000076,ILSA,1971212N12262,,
1,-115.8000031,21.60000038,ILSA,1971212N12262,,
1,-69.90000153,37.20000076,BETH,1971223N27280,,
1,-68.5,38.40000153,BETH,1971223N27280,,
1,-67.19999695,39.70000076,BETH,1971223N27280,,
1,-65.80000305,40.79999924,BETH,1971223N27280,,
1,-64.5,42,BETH,1971223N27280,,
1,-63.29999924,43.20000076,BETH,1971223N27280,,
1,-62.5,44,BETH,1971223N27280,,
1,-61.5,45.29999924,BETH,1971223N27280,,
1,-103.5,17.10000038,LILY,1971240N13266,,
1,-103.9000015,17.60000038,LILY,1971240N13266,,
1,-104.3000031,18.29999924,LILY,1971240N13266,,
1,-104.6999969,19,LILY,1971240N13266,,
1,-114.8000031,15.60000038,MONICA,1971241N12252,,
1,-114.9000015,16.39999962,MONICA,1971241N12252,,
1,-114.5999985,17,MONICA,1971241N12252,,
1,-114.3000031,17.60000038,MONICA,1971241N12252,,
1,-115,19.20000076,MONICA,1971241N12252,,
1,-115.0999985,19.5,MONICA,1971241N12252,,
1,-115.1999969,19.89999962,MONICA,1971241N12252,,
1,-104.6999969,16.70000076,NANETTE,1971246N12264,,
1,-105,17.5,NANETTE,1971246N12264,,
1,-105.1999969,18.39999962,NANETTE,1971246N12264,,
1,-106,19.5,NANETTE,1971246N12264,,
1,-107.8000031,21.29999924,NANETTE,1971246N12264,,
1,-108.8000031,21.79999924,NANETTE,1971246N12264,,
1,-110.0999985,22.10000038,NANETTE,1971246N12264,,
1,-93.69999695,26.39999962,FERN,1971247N28273,,
1,-94,26.70000076,FERN,1971247N28273,,
1,-94.30000305,27.10000038,FERN,1971247N28273,,
1,-94.5,27.5,FERN,1971247N28273,,
1,-94.80000305,28,FERN,1971247N28273,,
1,-95.30000305,28.5,FERN,1971247N28273,,
1,-73.80000305,13.19999981,EDITH,1971249N11302,,
1,-75.30000305,13.60000038,EDITH,1971249N11302,,
1,-77.19999695,13.80000019,EDITH,1971249N11302,,
1,-84.90000153,15.5,EDITH,1971249N11302,,
1,-85.80000305,15.89999962,EDITH,1971249N11302,,
1,-86.90000153,16.5,EDITH,1971249N11302,,
1,-96.19999695,26.20000076,EDITH,1971249N11302,,
1,-95.40000153,27.29999924,EDITH,1971249N11302,,
1,-94.59999847,28.39999962,EDITH,1971249N11302,,
1,-63.29999924,27.89999962,GINGER,1971249N26289,,
1,-62.40000153,28.29999924,GINGER,1971249N26289,,
1,-61.59999847,28.89999962,GINGER,1971249N26289,,
1,-60.70000076,29.60000038,GINGER,1971249N26289,,
1,-59.90000153,30.29999924,GINGER,1971249N26289,,
1,-59,31.10000038,GINGER,1971249N26289,,
1,-58.20000076,31.70000076,GINGER,1971249N26289,,
1,-48.29999924,33.29999924,GINGER,1971249N26289,,
1,-48.40000153,33,GINGER,1971249N26289,,
1,-48.70000076,32.90000153,GINGER,1971249N26289,,
1,-49.09999847,32.79999924,GINGER,1971249N26289,,
1,-49.40000153,32.70000076,GINGER,1971249N26289,,
1,-49.59999847,32.70000076,GINGER,1971249N26289,,
1,-49.79999924,32.70000076,GINGER,1971249N26289,,
1,-50.09999847,32.70000076,GINGER,1971249N26289,,
1,-50.5,32.70000076,GINGER,1971249N26289,,
1,-51,32.70000076,GINGER,1971249N26289,,
1,-51.5,32.70000076,GINGER,1971249N26289,,
1,-51.90000153,32.70000076,GINGER,1971249N26289,,
1,-52.20000076,32.59999847,GINGER,1971249N26289,,
1,-52.40000153,32.5,GINGER,1971249N26289,,
1,-52.59999847,32.29999924,GINGER,1971249N26289,,
1,-52.79999924,32.09999847,GINGER,1971249N26289,,
1,-52.79999924,31.79999924,GINGER,1971249N26289,,
1,-52.59999847,31.39999962,GINGER,1971249N26289,,
1,-52.20000076,31,GINGER,1971249N26289,,
1,-51.70000076,31,GINGER,1971249N26289,,
1,-51.59999847,31.20000076,GINGER,1971249N26289,,
1,-51.70000076,31.39999962,GINGER,1971249N26289,,
1,-51.79999924,31.60000038,GINGER,1971249N26289,,
1,-52,31.70000076,GINGER,1971249N26289,,
1,-52.40000153,31.79999924,GINGER,1971249N26289,,
1,-53,31.70000076,GINGER,1971249N26289,,
1,-53.5,31.60000038,GINGER,1971249N26289,,
1,-54.20000076,31.5,GINGER,1971249N26289,,
1,-55.20000076,31.39999962,GINGER,1971249N26289,,
1,-56.5,31.29999924,GINGER,1971249N26289,,
1,-57.79999924,31.29999924,GINGER,1971249N26289,,
1,-59.20000076,31.20000076,GINGER,1971249N26289,,
1,-60.29999924,31.10000038,GINGER,1971249N26289,,
1,-61.5,31,GINGER,1971249N26289,,
1,-62.79999924,30.89999962,GINGER,1971249N26289,,
1,-64,30.79999924,GINGER,1971249N26289,,
1,-65.09999847,30.5,GINGER,1971249N26289,,
1,-66.19999695,30.10000038,GINGER,1971249N26289,,
1,-67.09999847,30,GINGER,1971249N26289,,
1,-67.5,30,GINGER,1971249N26289,,
1,-67.80000305,29.89999962,GINGER,1971249N26289,,
1,-68.19999695,29.79999924,GINGER,1971249N26289,,
1,-68.40000153,29.60000038,GINGER,1971249N26289,,
1,-68.5,29.39999962,GINGER,1971249N26289,,
1,-68.59999847,29.20000076,GINGER,1971249N26289,,
1,-68.80000305,28.79999924,GINGER,1971249N26289,,
1,-69,28.39999962,GINGER,1971249N26289,,
1,-69.30000305,28.20000076,GINGER,1971249N26289,,
1,-69.69999695,28,GINGER,1971249N26289,,
1,-70.19999695,27.89999962,GINGER,1971249N26289,,
1,-70.40000153,28,GINGER,1971249N26289,,
1,-70.59999847,28.20000076,GINGER,1971249N26289,,
1,-70.90000153,28.39999962,GINGER,1971249N26289,,
1,-71,28.70000076,GINGER,1971249N26289,,
1,-71.09999847,29.10000038,GINGER,1971249N26289,,
1,-71.30000305,29.5,GINGER,1971249N26289,,
1,-75.5,33.5,GINGER,1971249N26289,,
1,-76,34,GINGER,1971249N26289,,
1,-76.5,34.5,GINGER,1971249N26289,,
1,-82.30000305,11.39999962,IRENE:OLIVIA,1971255N11312,,
1,-82.90000153,11.30000019,IRENE:OLIVIA,1971255N11312,,
1,-83.5,11.39999962,IRENE:OLIVIA,1971255N11312,,
1,-91.59999847,13.19999981,IRENE:OLIVIA,1971255N11312,,
1,-92.30000305,13.39999962,IRENE:OLIVIA,1971255N11312,,
1,-93.09999847,13.5,IRENE:OLIVIA,1971255N11312,,
1,-94.09999847,13.60000038,IRENE:OLIVIA,1971255N11312,,
